,title,topic_idx
22308,아베 올해 중·참의원 동시선거로 개헌 문 여나,4
21986,양해각서 체결하는 연합뉴스교도통신,2
17996,野 50대 통합행동 전원 당선…세대교체 바람 일으키나,6
27328,은퇴한 이치로 시애틀 트리플A 팀 코치로 복귀,5
22269,시리아 북서부서 정부군반군 충돌로 양측 최소 35명 사망종합,4
40126,국회 농해수위 문성혁 해수부장관 후보자 청문보고서 채택,6
904,클린턴트럼프 지지율은 박빙이지만 보유 실탄은 큰 차,4
28039,이해찬 당원 역할해야 총선 승리…與 당원교과서 출판기념회,6
11732,與 강력한 당 대표 체제 개편 가닥…문제는 누가종합,6
25442,은하철도 999 원작만화가 꿈을 좇는 이야기 계속하고 싶어,3
45571,증평 만학도 27명 검정고시 합격…교복 입고 활짝,2
28814,中 英 방문 홍콩 법무장관 부상에 철저한 조사 촉구,4
15527,6월 주택 체감경기 악화…비수기·선거 등도 영향,1
12493,삼성전자 세계1위 전기차 中 BYD에 5천억 지분투자종합2보,1
7477,기업거버넌스포럼 출범…투자자 목소리 대변하겠다종합,1
8943,이을용 FC서울 감독대행 후반기 반전 자신 있습니다,5
839,인터뷰 신언 北 레짐 체인지 선택할 수 있는 정책 옵션,6
29369,카메라뉴스 태안으로 봄철 별미 실치회 드시러 오세요,3
509,국방부 北 고체연료 로켓 개발 추진단계…엄중히 인식,6
13868,KT 스타트업에 클라우드 인프라 지원,0
21215,프란치스코 교황·시진핑 역사적 회동 성사될까,4
21340,탬파베이 최지만 첫 가을잔치 선발 출장서 벌랜더에게 완패,5
25802,호날두·메시·네이마르 FIFA 올해의 선수상 최종 후보,5
15653,최지만 9회 적시타…팀은 9회말 끝내기 홈런 맞고 역전패,5
1922,3분기 스마트워치 시장 67% 성장…애플·핏비트·삼성 경쟁,1
17399,애플·삼성·화웨이 3곳만 스마트폰서 이익 낸다,1
5622,네이버 공공·금융 클라우드 집중 공략…AWS·MS와 본격 경쟁종합,1
37450,한국투자증권 해외주식 모바일앱 누적거래액 1천억 돌파,1
23530,美국무부 북한 여행경보 3개월 만에 갱신…여행자제 강력 권고,6
36450,이스라엘 가자 어린이 5명 폭격살해 후 첩보실패 조사,4
17056,현대캐피탈 삼성화재 꺾고 1위 탈환…IBK기업은행 3연승...,5
25988,과기부 문재인 정부 2주년 과학기술·ICT 성과 발표,0
39201,게시판 현대페이 암호화폐 지갑 카세 할인행사,1
39865,이란 비동맹회의서 호르무즈 평화계획 참여 권유,4
9118,제주 우도 교통대란 ③ 공동체 지속 위한 과감한 합의 절실,3
42051,영상 코로나 공포 덮친 지금 확산해야 하는 건 이것,2
4839,신간 지구적 정의란 무엇인가·레비나스 철학의 맥락들,3
17882,근로자휴가지원사업 참여 100명 강릉컬링센터·바다부채길 관광,3
17537,신한금융지주 조직개편…자산운용 강화,2
5721,세비 깎고 국감갑질 막는다…의원 특권내려놓기案 확정,6
36504,시리아 정부군 휴전 선언 후 반군 지역 공습 중단,4
1667,정상회담 D1 평화의집 변신…비밀접촉 아닌 정상회담장으로,6
35991,패거리 만들지 말라는 김정은 경고에 北 간부들 긴장,6
18513,文대통령 나라다운 나라 만들려면 개헌 앞당겨야…지금이 적기속보,6
23179,朴대통령 긴장속 북핵대응 올인…미르 해법도 내놓을까종합,6
40411,김정일 넷째 부인 김옥 숙청…수용소로 보내져,6
12664,트럼프 대면 앞둔 시진핑 대미 보복카드 총동원종합,4
22111,국민의당 공천내전 전운 호남현역·신인 혈투 시작됐다,6
11096,일 연구팀 화성의 2개 위성은 천체충돌로 탄생,0
28388,갤럭시S9 카메라 성능 해외 평가기관서 역대 최고점,0
44071,저스툰 웹툰 공모전 대상에 요니 작가의 소설,3
22293,커쇼의 불쇼…다저스 충격의 역전패로 NLCS 진출 실패,5
2495,한국스위스 기초·생명과학 등에서 협력 강화,0
8383,수단 군부야권 권력이양 위한 위원회 구성 합의,4
5093,김장겸 전 MBC 사장 손해배상소송 패소…법원 해임 정당종합,2
35406,더위 식히는 물총 싸움,3
30623,신간 방법에 반대한다,3
22962,레알 마드리드바르사 나란히 승리…메시 2골 폭발,5
28471,니카라과 망명 중인 엘살바도르 전 대통령에 시민권,4
42118,득남한 날 맹활약 최홍석 더 이기고 싶은 날이었다,5
27306,옐로모바일 작년 매출 41% 증가…영업손실폭 감소,1
37007,코로나19 신규 확진 18명…58일 만에 첫 10명대종합,2
31457,쿨투라 2019 오늘의 영화·시에 버닝과 미래는 공처럼,3
30416,황교안 文정권 편가르기 골몰…아베가 바라는 길로 가나,6
24254,토털사커의 전설이 들려주는 축구와 인생 그리고 아약스,5
18585,카카오 사칭 코인 투자 모집 사이트는 피싱…피해 주의,2
12252,갤노트9 출격에도 삼성 스마트폰 실적 주춤…숨고르기 전망,1
32497,LGU 5G 장비 통합관리 소프트웨어 개발도구 공개,0
27277,소니 엑스페리아 XZ3 보르도 레드·화이트 실버 출시,0
45173,신간 오래된 집 무너지는 거리·애니멀 어벤저스,3
42581,엄마 무릎에 누워 듣던 이야기…전래동화 100년을 조명하다,3
14344,朴대통령 이정현 체제출범에 국정운영 탄력…개각카드 주목,6
29442,이란 美 이라크 내 친이란 민병대 공격 맹비난,4
39883,김환기 전면점화 경매 출품…작년 85억 낙찰작과 같은 붉은점화,1
44246,특징주 만도 나사와 인공호흡기 개발 소식에 8% 급등,1
29339,캡틴 기성용 협력수비 집중하면 수비 좀 더 단단해질 것,5
14084,이정현 의사 만류에도 퇴원…태풍 피해지역 급거 방문,6
43321,함평군 이재민에게 임시조립주택 2개 동 지원,2
34505,코스닥 31.98p3.85% 오른 861.94에 장종료,1
28000,터키 에르도안 트럼프는 숨기는 것 없는 지도자,4
10030,남북정상 수산물 만찬…文 우리 다녀가면 유명한 곳 될 것,6
10820,택배드론 자율주행차…첨단기술 보러 오세요,0
26203,女배구 올림픽 예선 대비 7월 소집…양효진·이재영 합류할 듯,5
18489,김신욱 4경기 연속골 신태용호 라트비아에 10 승리...,5
6626,LG V30S 씽큐 9일 출시…기존 V30도 동시 AI 업데이트,0
14053,중앙오션 100억원 전환사채 발행 결정,1
19579,최지만 9회 적시타·연장 쐐기타…탬파베이 다저스에 역전승,5
37252,국토정보공사 전남공고에 4억 상당 실습 기자재 기증,2
925,황교안 출마하냐 질문 세례에도 국정안정 요지부동,6
28710,조선일보가 장자연사건 수사 경찰에 압력…법원 허위 아냐종합,2
38915,약물중독 비상 걸린 美…진통제 펜타닐 대량살상무기 지정 검토,4
31063,2월말 외환보유액 4천47억달러…달러 강세로 넉달 만에 감소,1
9345,에버턴과 2년 계약한 웨인 루니,5
12621,카카오뱅크 개인사업자 사잇돌대출 출시…앱에서 바로 신청,1
35915,터키군 병사 3명 무장단체와 교전 중 전사…7명 부상,4
1698,춘천 남이섬서 11∼12일 젊은 예술가 문화놀자,3
29901,프랑스 툴루즈 아파트서 화재…19명 부상,4
31344,스페인 월드컵 본선 진출 확정…이탈리아 플레이오프행,5
18386,독일서 유로파이터 전투기 2대 추락…조종사 1명 사망종합,4
13185,민주 극우 한국당 프레임 공세…국민 저항 직면할 것,6
12844,트럼프 내일 국빈 방일…미·일 겉은 밀월 속은 무역 긴장,4
28878,주말 N 여행 강원권 신명 나게 놀아보자…천년축제 강릉단오제 주말 폐막,3
38936,코스피 개미 사자에 반등 마감…1890선 회복종합,1
3039,꿈의 빛 X선레이저 구현 성공…신약·반도체연구 발판,0
8917,2019 제6회 서울기후에너지컨퍼런스,2
3553,예멘 반군 물류 요충지 호데이다에서 철군 개시,4
2082,농구대표팀 리투아니아 클럽에 21점 차 대승…3연승,5
9335,EPL 득점왕 경쟁은 이제부터…케인·살라 15골 공동선두,5
11855,톈안먼 탱크맨 포착한 美사진기자 찰리 콜 별세,4
12905,폼페이오 베를린서 화웨이 장비사용시 정보전달 제한 경고,4
19161,춘천인형극제 개막…5일간 동심의 세계로 초대,3
37330,경북 유치원생·초등학생 1천901명 개학 전 긴급돌봄,2
24296,속리산서 알몸 마라톤대회,3
42569,포항 호미곶 96㎜·울진 소곡 77㎜…경북 많은 비,3
44232,22년간 200회 헌혈 명예대장 받은 교사,2
15960,우병우 수사의뢰 쟁점은…법조계 입증 만만찮을 것종합,6
2756,스마트폰으로 다 해결…모바일 온리족 53%가 중장년층,0
20709,朴대통령 강력한 유엔제재로 핵포기않으면 생존없다 깨닫게해야종합,6
24662,클라우드로 침입자 막는다… KT텔레캅 새 보안서비스 출시,0
690,朴대통령 북핵 갈수록 악화 주변국에 확실히 알려야종합,6
25090,KIA FA 김주찬과 21년 총액 27억원 계약,5
1982,추석에도 호캉스하자…호텔업계 추석패키지 봇물,1
7525,NH투자 엔터테인먼트 업종 악재 줄이어…투자의견↓,1
32884,김태형 두산 감독 린드블럼 마인드가 좋은 투수,5
23420,브라질 이집트 숲 모기 때문에 트리플 전염병 피해,4
21265,신간 거리의 인생,3
14442,왓포드 잉글랜드풋볼리그EFL로부터 벌금 62억원,5
41887,7·10 대책 22번째 부동산대책 아니면 5번째,6
37946,1보 인천교육청 5개 구 고3 학생 전원 귀가 조치,2
22278,아가메즈 오늘도 2세트 끝나고 방심하지 말자고 했다,5
13321,안철수 언제든 만나자 정운찬에 전화…대표 영입 탄력받나,6
30144,아프리카연합 수단 군부에 권력이양 시간 더 주기로,4
181,김연경 벨기에전 완패 훈련 때 보다도 못했다,5
23892,네이버 윈도시리즈 매출·고용에 긍정적 효과,1
43744,올해 이설주문학상 수상자에 김시철 시인,3
1418,기보 경영전략워크숍 개최…中企 성장지원에 역량집중,1
7216,北 탈북종업원가족 대면 요구…가족 서울에 보낼 것 성명종합2보,6
1607,대림산업 신반포 5차 재건축 아크로 리버뷰 분양,1
21704,프로야구 SK 최정 300홈런 기념 패키지 상품 출시,5
34074,왕좌의 게임 원작소설 시리즈 3부 검의 폭풍 출간,3
43854,홍남기 503명 고용 강원형 일자리에 1천120억원 지원,2
36057,與 민생법안 처리 논의해야…본회의 추가개의 요구,6
40915,개헌발의선 실패한 아베 야당에 추파…개헌 반드시 도전,6
2115,56년 만에 포수가 마무리한 LAD…포수가 2이닝 던진 AZ,5
43003,국민 동굴 강원 삼척 환선굴…피서객으로 연일 북새통,3
6805,20년 만의 잠실 홈런왕 김재환 KBO리그 MVP로 우뚝,5
19763,한국당 원내대표 경선 복당파 vs 잔류파 합종연횡 본격화종합,6
19708,트럼프 과이도 편에 서지않으면 다 잃을것 베네수 군부에 경고종합,4
5018,한중일 관광대전 日여행 한국인 31% 급증…승자는 일본,4
6462,방심위 일베·워마드 등서 패륜·혐오표현 497건 삭제,2
1240,오늘까지만 넥센 히어로즈…9년간 KBO와 진한 인연,5
22408,하얀 눈세상으로 변한 평창,3
2191,카자흐 상원의장 임시 대통령 취임…나자르바예프 노선 계승종합,4
7846,만트럭버스코리아 결함 논란에 사과…안전과는 무관,2
120,정의당 아베정권 규탄한다,6
27556,오늘의 투자전략 글로벌 정책공조가 관건,1
14961,서울·광주·대구는 전국 평균보다 높게 상승…공동주택 공시가,1
1138,대성자산운용 미얀마 국유 증권사와 200억원 펀드 조성,1
23434,신중국70년 ③불평등 심화에 사회주의 강국 꿈 무색,2
12239,KBO 퓨처스리그 종료…경찰야구단 북부리그 8년 연속 우승,5
19950,페루 축구대표 게레로 도핑 테스트 적발로 30일 출전금지,5
37095,영상 대전 천동초서 전국 첫 교내 전파…우려가 현실로,2
100,홍콩 경찰 송환법시위 입법회 의원 2명 추가 체포했다가 석방종합,4
28922,신간 우리 괴물을 말해요,3
44243,삼성증권 현대중공업 유가상승 때 수혜…목표가↑,1
28255,美 남부국경서 구금된 불법 이민자 두 달 연속 10만명 돌파,4
14765,여자농구 대표팀 존스컵 최종전 대만A 팀에 패해 4위,5
17087,뉴질랜드 테러범 프랑스 작가로부터 영감,4
28444,양자통신보안 5G 시대 필수…한미 동맹에 새 차원 열 것,0
41685,학교가 사둔 마스크 1천270만개 중 580만개 일반 국민에 푼다종합,2
32857,승부조작 제안 뿌리친 프로축구 이한샘 포상금 7천만원,5
19162,中 홍콩 언급하며 이익 해치는 쓴 열매 안 삼킬 것 경고,4
30634,구글 AI로 유방암 진단할 수 있다,0
13506,마스크 쓴 홍콩 시위대 다시 거리로…지하철역에 화염병 투척도,4
19689,부르키나파소서 무장괴한 공격에 군인 최소 10명 사망,4
34603,러시아 S400 방공미사일 2개월 뒤부터 터키 인도 계획,4
16908,5년 만의 신작으로 돌아온 공지영,3
26528,주택보급률은 107%인데…내집 없는 가구는 40% 육박,2
21474,전 KBO리거 헥터·샘슨·왕웨이중 MLB 스프링캠프서 재도전,5
43096,성남 야탑초 전교생 등교중지…확진된 피아노 강사와 22명 접촉,2
4298,경기도 북부 8개 시·군 오존주의보 1시간 만에 해제종합,3
37451,北 유엔 채택 인권결의에 모든 대응조치 강구 반발,6
12609,먼지 쌓여있던 마광수 저작 별세 이후 재고 동나,2
31039,시리아 안전지대 협상 난항…터키 美 제안 불만족,4
32931,신간 크립토 애셋·화폐혁명,3
34050,아시안게임 3점포 폭발 맏형 허일영 동생들 위해서...,5
39913,가고 싶은 섬 물메기 주산지 추도 해삼섬 변신중,3
22265,올가을 기온 평년 이상일 듯…태풍 1개 한국 영향 가능성,3
11586,무진기행·난쏘공…작가들 손때 묻은 원고 전시,3
26582,벌써 봄이 성큼…서울 낮 최고 10.4도·광주 15.7도,3
39363,공공기관 비정규직 정규직 전환 서울시는,2
